Player_Name,TeamName_bat,Matches_bat,TotalRuns,Balls,Dotballs,StrikeRate_bat,Fours,Sixes,Outs,NotOuts,BattingAverage,FiftyPlusRuns,Centuries,HighestScore,Year,TeamName_bowl,Matches_bowl,TotalRunsConceded,DotBallsBowled,ScoringBallsBowled,BowlingAverage,StrikeRate_bowl,BoundaryPercentage,BoundaryFrequency,EconomyRate,OversBowled,Wides,NoBalls,Wickets,Maidens,FourWickets,FiveWickets,Hattricks,Team Name,Price,Price_Cr
Kagiso Rabada,Punjab Kings,13.0,48.0,43.0,22.0,111.62,5.0,2.0,5.0,3.0,9.60,0.0,0.0,25,2022,Punjab Kings,13.0,406.0,133.0,170.0,17.65,12.52,67.48,4.72,8.45,48.0,12.0,3.0,23.0,0.0,2.0,0.0,,Punjab Kings,9.25,9.25
Kagiso Rabada,,,,,,,,,,,,,,,2023,Punjab Kings,6.0,232.0,62.0,84.0,33.14,19.71,78.44,3.72,10.08,23.0,6.0,3.0,7.0,0.0,0.0,0.0,,Punjab Kings,9.25 crore,9.25
Kagiso Rabada,Punjab Kings,11.0,20.0,14.0,4.0,142.85,0.0,2.0,1.0,2.0,20.00,0.0,0.0,11*,2024,Punjab Kings,11.0,372.0,101.0,161.0,33.81,22.9,69.35,4.42,8.85,42.0,10.0,0.0,11.0,0.0,0.0,0.0,,MI Cape Town,12 crore,12.0
Kagiso Rabada,Gujarat Titans,4.0,9.0,8.0,4.0,112.5,0.0,1.0,1.0,1.0,9.00,0.0,0.0,7*,2025,Gujarat Titans,4.0,162.0,24.0,64.0,81.0,42.0,70.37,3.65,11.57,14.0,4.0,0.0,2.0,0.0,0.0,0.0,,Gujarat Titans,10.75 crore,10.75
Kamlesh Nagarkoti,Kolkata Knight Riders,10.0,22.0,31.0,,70.96,1.0,0.0,3.0,3.0,7.33,0.0,0.0,8*,2020,Kolkata Knight Riders,10.0,231.0,46.0,,46.2,31.2,,,8.88,26.0,,,5.0,0.0,0.0,0.0,0.0,Kolkata Knight Riders,3.2 crore,3.2
Karan Sharma,Lucknow Super Giants,1.0,4.0,4.0,3.0,100.0,1.0,0.0,1.0,0.0,4.00,0.0,0.0,4,2022,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,0.2,0.2
Karan Sharma,Lucknow Super Giants,2.0,12.0,21.0,9.0,57.14,0.0,0.0,2.0,0.0,6.00,0.0,0.0,9,2023,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,50 crore,50.0
Kartik Tyagi,Rajasthan Royals,10.0,4.0,6.0,,66.66,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2*,2020,Rajasthan Royals,10.0,367.0,83.0,,40.77,25.44,,,9.61,38.0,,,9.0,0.0,0.0,0.0,0.0,Rajasthan Royals,1.3 crore,1.3
Kartik Tyagi,Sunrisers Hyderabad,2.0,7.0,6.0,3.0,116.66,1.0,0.0,2.0,0.0,3.50,0.0,0.0,7,2022,Sunrisers Hyderabad,2.0,79.0,20.0,34.0,79.0,48.0,65.82,4.36,9.87,8.0,4.0,2.0,1.0,0.0,0.0,0.0,,Sunrisers Hyderabad,4.0,4.0
Kartik Tyagi,,,,,,,,,,,,,,,2023,Sunrisers Hyderabad,3.0,92.0,10.0,34.0,92.0,37.0,76.08,2.31,14.91,6.1,3.0,4.0,1.0,0.0,0.0,0.0,,Sunrisers Hyderabad,4 crore,4.0
Karun Nair,Rajasthan Royals,3.0,16.0,18.0,5.0,88.88,1.0,0.0,2.0,0.0,8.00,0.0,0.0,13,2022,,,,,,,,,,,,,,,,,,,Rajasthan Royals,1.4,1.4
Kedar Jadhav,Sunrisers Hyderabad,6.0,55.0,52.0,,105.76,2.0,2.0,4.0,1.0,13.75,0.0,0.0,19,2021,,,,,,,,,,,,,,,,,,,Sunrisers Hyderabad,"2,00,00,000",2.0
Keemo Paul,Delhi Capitals,8.0,18.0,24.0,,75.0,1.0,1.0,5.0,1.0,3.6,0.0,0.0,7,2019,Delhi Capitals,8.0,237.0,54.0,,26.33,18.11,,,8.72,27.0,,,9.0,0.0,0.0,0.0,0.0,Delhi Capitals,0.5 crore,0.5
Kieron Pollard,Mumbai Indians,9.0,133.0,100.0,,133.0,10.0,7.0,7.0,1.0,19.0,1.0,0.0,50,2018,,,,,,,,,,,,,,,,,,,Mumbai Indians,5.4 crore,5.4
Kieron Pollard,Mumbai Indians,16.0,279.0,178.0,,156.74,14.0,22.0,8.0,6.0,34.87,1.0,0.0,83,2019,,,,,,,,,,,,,,,,,,,Mumbai Indians,5.40 crore,5.4
Kieron Pollard,Mumbai Indians,16.0,268.0,140.0,,191.42,15.0,22.0,5.0,7.0,53.6,1.0,0.0,60*,2020,Mumbai Indians,16.0,190.0,33.0,,47.5,31.5,,,9.04,21.0,,,4.0,0.0,0.0,0.0,0.0,Mumbai Indians,5.4 crore,5.4
Kieron Pollard,Mumbai Indians,14.0,245.0,165.0,,148.48,16.0,16.0,8.0,5.0,30.62,1.0,0.0,87*,2021,Mumbai Indians,14.0,95.0,26.0,,19.0,15.8,,,7.21,13.0,,,5.0,0.0,0.0,0.0,0.0,Mumbai Indians,5.4 crore,5.4
Kieron Pollard,Mumbai Indians,11.0,144.0,134.0,63.0,107.46,6.0,9.0,10.0,1.0,14.40,0.0,0.0,25,2022,Mumbai Indians,11.0,125.0,21.0,66.0,31.25,21.0,60.8,5.25,8.92,14.0,3.0,0.0,4.0,0.0,0.0,0.0,,Mumbai Indians,6 crore,6.0
Krunal Pandya,Lucknow Super Giants,14.0,183.0,145.0,51.0,126.2,16.0,4.0,9.0,4.0,20.33,0.0,0.0,42,2022,Lucknow Super Giants,14.0,265.0,72.0,160.0,26.5,22.8,45.28,8.76,6.97,38.0,4.0,0.0,10.0,1.0,0.0,0.0,,Lucknow Supergiants,8.25,8.25
Kuldeep Sen,,,,,,,,,,,,,,,2022,Rajasthan Royals,7.0,237.0,59.0,98.0,29.62,18.87,68.35,4.31,9.41,25.1,6.0,0.0,8.0,0.0,1.0,0.0,,Rajasthan Royals,0.2 crore,0.2
Kuldeep Sen,,,,,,,,,,,,,,,2022,Rajasthan Royals,7.0,237.0,59.0,98.0,29.62,18.87,68.35,4.31,9.41,25.1,6.0,0.0,8.0,0.0,1.0,0.0,,Rajasthan Royals,0.2,0.2
Kuldeep Sen,,,,,,,,,,,,,,,2024,Rajasthan Royals,3.0,122.0,24.0,55.0,20.33,12.0,68.85,3.78,10.16,12.0,6.0,1.0,6.0,0.0,0.0,0.0,,Rajasthan Royals,0.2 crore,0.2
Kuldeep Yadav,Delhi Capitals,14.0,48.0,52.0,25.0,92.3,3.0,2.0,1.0,6.0,48.00,0.0,0.0,16*,2022,Delhi Capitals,14.0,419.0,97.0,209.0,19.95,14.19,59.18,5.84,8.43,49.4,8.0,0.0,21.0,0.0,2.0,0.0,,Delhi Capitals,2.0,2.0
Kuldip Yadav,Rajasthan Royals,1.0,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0*,2021,,,,,,,,,,,,,,,,,,,Rajasthan Royals,"20,00,000",0.2
Kuldip Yadav,,,,,,,,,,,,,,,2023,Rajasthan Royals,2.0,68.0,9.0,33.0,34.0,21.0,52.94,6.0,9.71,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,Rajasthan Royals,0.2 crore,0.2
Kumar Kushagra,Delhi Capitals,4.0,3.0,7.0,5.0,42.85,0.0,0.0,3.0,0.0,1.00,0.0,0.0,2,2024,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.2 crore,0.2
Kyle Jamieson,Royal Challengers Bangalore,9.0,65.0,55.0,,118.18,5.0,3.0,4.0,3.0,16.25,0.0,0.0,16*,2021,Royal Challengers Bangalore,9.0,269.0,70.0,,29.88,18.66,,,9.6,28.0,,,9.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,15 crore,15.0
Kyle Jamieson,Royal Challengers Bangalore,9.0,65.0,55.0,,118.18,5.0,3.0,4.0,3.0,16.25,0.0,0.0,16*,2021,Royal Challengers Bangalore,9.0,269.0,70.0,,29.88,18.66,,,9.6,28.0,,,9.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,"15,00,00,000",15.0
Kyle Mayers,Lucknow Super Giants,13.0,379.0,263.0,128.0,144.1,38.0,22.0,13.0,0.0,29.15,4.0,0.0,73,2023,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,0.5 crore,0.5
Lalit Yadav,Delhi Capitals,12.0,161.0,146.0,62.0,110.27,11.0,7.0,7.0,1.0,23.00,0.0,0.0,48*,2022,Delhi Capitals,12.0,150.0,38.0,72.0,37.5,27.0,58.66,6.0,8.33,18.0,1.0,1.0,4.0,0.0,0.0,0.0,,Delhi Capitals,0.65,0.65
Liam Livingstone,Rajasthan Royals,4.0,71.0,48.0,,147.91,6.0,5.0,3.0,1.0,23.66,0.0,0.0,44,2019,,,,,,,,,,,,,,,,,,,Rajasthan Royals,0.5 crore,0.5
Liam Livingstone,Rajasthan Royals,5.0,42.0,41.0,,102.43,3.0,1.0,5.0,0.0,8.4,0.0,0.0,25,2021,,,,,,,,,,,,,,,,,,,Rajasthan Royals,"75,00,000",0.75
Liam Livingstone,Punjab Kings,14.0,437.0,240.0,72.0,182.08,29.0,34.0,12.0,2.0,36.42,4.0,0.0,70,2022,Punjab Kings,14.0,202.0,38.0,106.0,33.66,23.0,51.48,6.57,8.78,23.0,6.0,0.0,6.0,0.0,0.0,0.0,,Punjab Kings,11.5 crore,11.5
Liam Livingstone,Punjab Kings,14.0,437.0,240.0,72.0,182.08,29.0,34.0,12.0,2.0,36.42,4.0,0.0,70,2022,Punjab Kings,14.0,202.0,38.0,106.0,33.66,23.0,51.48,6.57,8.78,23.0,6.0,0.0,6.0,0.0,0.0,0.0,,Punjab Kings,11.5,11.5
Liam Livingstone,Punjab Kings,9.0,279.0,171.0,56.0,163.15,20.0,19.0,8.0,1.0,34.88,2.0,0.0,94,2023,Punjab Kings,9.0,94.0,5.0,37.0,47.0,21.0,76.59,2.47,13.42,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,Punjab Kings,11.5 crore,11.5
Liam Livingstone,Punjab Kings,7.0,111.0,78.0,28.0,142.3,8.0,7.0,5.0,2.0,22.20,0.0,0.0,38*,2024,Punjab Kings,7.0,84.0,26.0,49.0,28.0,24.0,50.0,8.0,7.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,,Punjab Kings,11.5 crore,11.5
Liam Livingstone,Royal Challengers Bengaluru,9.0,87.0,69.0,32.0,126.08,4.0,7.0,6.0,1.0,14.50,1.0,0.0,54,2025,Royal Challengers Bengaluru,9.0,76.0,10.0,44.0,38.0,27.0,47.36,6.75,8.44,9.0,0.0,0.0,2.0,0.0,0.0,0.0,,Royal Challengers Bangalore,8.75 crore,8.75
Liam Plunkett,Delhi Capitals,7.0,1.0,3.0,,33.33,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1*,2018,Delhi Capitals,7.0,225.0,42.0,,56.25,37.5,,,9.0,25.0,,,4.0,0.0,0.0,0.0,0.0,Delhi Daredevils,2 crore,2.0
Litton Das,Kolkata Knight Riders,1.0,4.0,4.0,3.0,100.0,1.0,0.0,1.0,0.0,4.00,0.0,0.0,4,2023,,,,,,,,,,,,,,,,,,,Kolkata Knight Riders,0.5 crore,0.5
Lockie Ferguson,Gujarat Titans,13.0,5.0,4.0,2.0,125.0,1.0,0.0,2.0,1.0,2.50,0.0,0.0,5,2022,Gujarat Titans,13.0,427.0,116.0,182.0,35.58,23.83,68.38,4.53,8.95,47.4,11.0,1.0,12.0,0.0,1.0,0.0,,Gujarat Titans,10.0,10.0
Madhav Tiwari,Delhi Capitals,1.0,3.0,4.0,2.0,75.0,0.0,0.0,1.0,0.0,3.00,0.0,0.0,3,2025,,,,,,,,,,,,,,,,,,,Delhi Capitals,0.4 crore,0.4
Maheesh Theekshana,Chennai Super Kings,9.0,7.0,7.0,5.0,100.0,0.0,1.0,1.0,1.0,7.00,0.0,0.0,7*,2022,Chennai Super Kings,9.0,261.0,68.0,144.0,21.75,17.5,52.87,7.24,7.45,35.0,2.0,0.0,12.0,0.0,1.0,0.0,,Chennai Super Kings,0.7 crore,0.7
Maheesh Theekshana,Chennai Super Kings,9.0,7.0,7.0,5.0,100.0,0.0,1.0,1.0,1.0,7.00,0.0,0.0,7*,2022,Chennai Super Kings,9.0,261.0,68.0,144.0,21.75,17.5,52.87,7.24,7.45,35.0,2.0,0.0,12.0,0.0,1.0,0.0,,Chennai Super Kings,0.7,0.7
Maheesh Theekshana,,,,,,,,,,,,,,,2023,Chennai Super Kings,13.0,392.0,87.0,211.0,35.63,26.72,51.53,6.68,8.0,49.0,4.0,0.0,11.0,1.0,0.0,0.0,,Chennai Super Kings,0.7 crore,0.7
Maheesh Theekshana,,,,,,,,,,,,,,,2024,Chennai Super Kings,5.0,144.0,46.0,75.0,72.0,60.0,51.38,8.0,7.2,20.0,1.0,0.0,2.0,0.0,0.0,0.0,,Chennai Super Kings,0.7 crore,0.7
Maheesh Theekshana,Rajasthan Royals,11.0,10.0,27.0,17.0,37.03,0.0,0.0,2.0,2.0,5.00,0.0,0.0,5,2025,Rajasthan Royals,11.0,410.0,72.0,199.0,37.27,22.9,58.53,4.75,9.76,42.0,17.0,2.0,11.0,0.0,0.0,0.0,,Rajasthan Royals,4.4 crore,4.4
Mahipal Lomror,Royal Challengers Bangalore,7.0,86.0,57.0,16.0,150.87,7.0,4.0,5.0,0.0,17.20,0.0,0.0,42,2022,,,,,,,,,,,,,,,,,,,Royal Challengers Bangalore,0.95,0.95
Manan Vohra,Lucknow Super Giants,2.0,19.0,11.0,5.0,172.72,1.0,2.0,1.0,0.0,19.00,0.0,0.0,19,2022,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,0.2,0.2
Mandeep Singh,Delhi Capitals,3.0,18.0,23.0,17.0,78.26,4.0,0.0,3.0,0.0,6.00,0.0,0.0,18,2022,,,,,,,,,,,,,,,,,,,Delhi Capitals,1.1,1.1
Manish Pandey,Lucknow Super Giants,6.0,88.0,80.0,35.0,110.0,9.0,2.0,6.0,0.0,14.67,0.0,0.0,38,2022,,,,,,,,,,,,,,,,,,,Lucknow Supergiants,4.6,4.6
Marco Jansen,Mumbai Indians,2.0,0.0,3.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0*,2021,Mumbai Indians,2.0,45.0,14.0,,22.5,18.0,,,7.5,6.0,,,2.0,0.0,0.0,0.0,0.0,Mumbai Indians,0.2 crore,0.2
Marco Jansen,Mumbai Indians,2.0,0.0,3.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0*,2021,Mumbai Indians,2.0,45.0,14.0,,22.5,18.0,,,7.5,6.0,,,2.0,0.0,0.0,0.0,0.0,Mumbai Indians,"20,00,000",0.2
Marco Jansen,Sunrisers Hyderabad,8.0,9.0,7.0,3.0,128.57,0.0,1.0,1.0,2.0,9.00,0.0,0.0,8*,2022,Sunrisers Hyderabad,8.0,274.0,83.0,118.0,39.14,27.42,65.69,5.05,8.56,32.0,9.0,0.0,7.0,0.0,0.0,0.0,,Sunrisers Hyderabad,4.2 crore,4.2
Marco Jansen,Sunrisers Hyderabad,8.0,9.0,7.0,3.0,128.57,0.0,1.0,1.0,2.0,9.00,0.0,0.0,8*,2022,Sunrisers Hyderabad,8.0,274.0,83.0,118.0,39.14,27.42,65.69,5.05,8.56,32.0,9.0,0.0,7.0,0.0,0.0,0.0,,Sunrisers Hyderabad,4.2,4.2
Marco Jansen,Sunrisers Hyderabad,8.0,39.0,43.0,19.0,90.69,4.0,0.0,3.0,3.0,13.00,0.0,0.0,17*,2023,Sunrisers Hyderabad,8.0,267.0,69.0,108.0,26.7,16.2,71.91,3.85,9.88,27.0,11.0,5.0,10.0,1.0,0.0,0.0,,Sunrisers Hyderabad,0.5 crore,0.5
Marco Jansen,Sunrisers Hyderabad,3.0,18.0,13.0,4.0,138.46,1.0,1.0,1.0,1.0,18.00,0.0,0.0,17,2024,Sunrisers Hyderabad,3.0,129.0,20.0,48.0,129.0,60.0,74.41,2.85,12.9,10.0,6.0,2.0,1.0,0.0,0.0,0.0,,Sunrisers Eastern Cape,2.5 crore,2.5
Marco Jansen,Punjab Kings,14.0,75.0,63.0,21.0,119.04,3.0,4.0,4.0,4.0,18.75,0.0,0.0,34*,2025,Punjab Kings,14.0,434.0,116.0,183.0,27.12,17.68,68.2,4.49,9.2,47.1,15.0,2.0,16.0,0.0,0.0,0.0,,Punjab Kings,7 crore,7.0
Marcus Stoinis,Punjab Kings,7.0,99.0,76.0,,130.26,6.0,4.0,4.0,3.0,24.75,0.0,0.0,29*,2018,Punjab Kings,7.0,120.0,15.0,,40.0,22.0,,,10.9,11.0,,,3.0,0.0,0.0,0.0,0.0,Punjab Kings,6.2 crore,6.2
Marcus Stoinis,Royal Challengers Bangalore,10.0,211.0,156.0,,135.25,14.0,10.0,4.0,6.0,52.75,0.0,0.0,46*,2019,Royal Challengers Bangalore,10.0,145.0,32.0,,72.5,50.0,,,8.7,16.0,,,2.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,6.2 crore,6.2
Marcus Stoinis,Delhi Capitals,17.0,352.0,237.0,,148.52,31.0,16.0,14.0,3.0,25.14,3.0,0.0,65,2020,Delhi Capitals,17.0,283.0,50.0,,21.76,13.69,,,9.53,29.0,,,13.0,0.0,0.0,0.0,0.0,Delhi Capitals,4.8 crore,4.8
Marcus Stoinis,Delhi Capitals,10.0,89.0,72.0,,123.61,11.0,1.0,4.0,3.0,22.25,0.0,0.0,27*,2021,Delhi Capitals,10.0,117.0,17.0,,58.5,33.5,,,10.47,11.0,,,2.0,0.0,0.0,0.0,0.0,Delhi Capitals,4.8 crore,4.8
Marcus Stoinis,Lucknow Super Giants,11.0,156.0,106.0,39.0,147.16,7.0,13.0,8.0,2.0,19.50,0.0,0.0,38*,2022,Lucknow Super Giants,11.0,79.0,13.0,31.0,19.75,10.5,68.35,3.81,11.28,7.0,2.0,0.0,4.0,0.0,0.0,0.0,,Lucknow Supergiants,9.2 crore,9.2
Marcus Stoinis,Lucknow Super Giants,15.0,408.0,272.0,98.0,150.0,28.0,27.0,13.0,2.0,31.38,3.0,0.0,89*,2023,Lucknow Super Giants,15.0,100.0,23.0,46.0,20.0,13.0,62.0,5.0,9.23,10.5,4.0,0.0,5.0,0.0,0.0,0.0,,Lucknow Supergiants,9.2 crore,9.2
Marcus Stoinis,Lucknow Super Giants,14.0,388.0,263.0,91.0,147.52,39.0,16.0,12.0,2.0,32.33,2.0,1.0,124*,2024,Lucknow Super Giants,14.0,126.0,33.0,54.0,31.5,21.0,61.9,5.25,9.0,14.0,3.0,0.0,4.0,0.0,0.0,0.0,,Lucknow Supergiants,9.2 crore,9.2
Marcus Stoinis,Punjab Kings,12.0,154.0,84.0,30.0,183.33,8.0,14.0,5.0,5.0,30.80,0.0,0.0,44*,2025,Punjab Kings,12.0,175.0,22.0,69.0,175.0,85.0,69.71,3.54,12.35,14.1,5.0,1.0,1.0,0.0,0.0,0.0,,Punjab Kings,11 crore,11.0
Matheesha Pathirana,,,,,,,,,,,,,,,2023,Chennai Super Kings,12.0,371.0,104.0,206.0,19.52,14.63,47.97,6.95,8.0,46.2,31.0,1.0,19.0,0.0,0.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Matheesha Pathirana,,,,,,,,,,,,,,,2024,Chennai Super Kings,6.0,169.0,54.0,91.0,13.0,10.15,50.88,6.94,7.68,22.0,13.0,0.0,13.0,0.0,1.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Matheesha Pathirana,,,,,,,,,,,,,,,2025,Chennai Super Kings,12.0,424.0,82.0,202.0,32.61,19.3,58.96,5.02,10.13,41.5,32.0,1.0,13.0,0.0,0.0,0.0,,Chennai Super Kings,13 crore,13.0
Matthew Short,Punjab Kings,6.0,117.0,92.0,45.0,127.17,15.0,4.0,6.0,0.0,19.50,0.0,0.0,36,2023,,,,,,,,,,,,,,,,,,,Punjab Kings,0 crore,0.0
Matthew Wade,Gujarat Titans,10.0,157.0,138.0,68.0,113.76,23.0,2.0,10.0,0.0,15.70,0.0,0.0,35,2022,,,,,,,,,,,,,,,,,,,Gujarat Titans,2.4,2.4
Mayank Markande,,,,,,,,,,,,,,,2022,Mumbai Indians,2.0,57.0,11.0,31.0,57.0,42.0,56.14,6.0,8.14,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,Mumbai Indians,0.65,0.65
Mayank Yadav,,,,,,,,,,,,,,,2024,Lucknow Super Giants,4.0,85.0,42.0,34.0,12.14,10.42,72.94,5.21,6.98,12.1,2.0,1.0,7.0,0.0,0.0,0.0,,Lucknow Supergiants,0.2 crore,0.2
Mayank Yadav,,,,,,,,,,,,,,,2025,Lucknow Super Giants,2.0,100.0,18.0,35.0,50.0,24.0,78.0,3.2,12.5,8.0,5.0,0.0,2.0,0.0,0.0,0.0,,Lucknow Supergiants,11 crore,11.0
Michael Bracewell,Royal Challengers Bangalore,5.0,58.0,47.0,15.0,123.4,6.0,1.0,2.0,2.0,29.00,0.0,0.0,26,2023,Royal Challengers Bangalore,5.0,95.0,26.0,40.0,15.83,11.0,67.36,5.07,8.63,11.0,0.0,0.0,6.0,0.0,0.0,0.0,,Royal Challengers Bangalore,1 crore,1.0
Mitchell Marsh,Delhi Capitals,8.0,251.0,189.0,74.0,132.8,19.0,14.0,8.0,0.0,31.38,2.0,0.0,89,2022,Delhi Capitals,8.0,102.0,25.0,51.0,25.5,18.0,56.86,5.14,8.5,12.0,4.0,0.0,4.0,0.0,0.0,0.0,,Delhi Capitals,6.5,6.5
Mitchell Santner,Chennai Super Kings,6.0,22.0,27.0,16.0,81.48,3.0,0.0,2.0,2.0,11.00,0.0,0.0,11,2022,Chennai Super Kings,6.0,130.0,43.0,71.0,32.5,28.5,52.3,7.6,6.84,19.0,0.0,0.0,4.0,0.0,0.0,0.0,,Chennai Super Kings,1.9,1.9
Moeen Ali,Royal Challengers Bangalore,5.0,77.0,46.0,,167.39,4.0,6.0,4.0,0.0,19.25,1.0,0.0,65,2018,Royal Challengers Bangalore,5.0,97.0,27.0,,32.33,26.33,,,7.36,13.0,,,3.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,1.7 crore,1.7
Moeen Ali,Royal Challengers Bangalore,11.0,220.0,133.0,,165.41,16.0,17.0,8.0,2.0,27.5,2.0,0.0,66,2019,Royal Challengers Bangalore,11.0,169.0,63.0,,28.16,25.0,,,6.76,25.0,,,6.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,1.7 crore,1.7
Moeen Ali,Royal Challengers Bangalore,3.0,12.0,16.0,,75.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,11,2020,Royal Challengers Bangalore,3.0,42.0,8.0,,42.0,30.0,,,8.4,5.0,,,1.0,0.0,0.0,0.0,0.0,Royal Challengers Bangalore,1.7 crore,1.7
Moeen Ali,Chennai Super Kings,15.0,357.0,260.0,,137.3,31.0,19.0,14.0,1.0,25.5,1.0,0.0,58,2021,Chennai Super Kings,15.0,161.0,50.0,,26.83,25.33,,,6.35,25.0,,,6.0,0.0,0.0,0.0,0.0,Chennai Super Kings,7 crore,7.0
Moeen Ali,Chennai Super Kings,15.0,357.0,260.0,,137.3,31.0,19.0,14.0,1.0,25.5,1.0,0.0,58,2021,Chennai Super Kings,15.0,161.0,50.0,,26.83,25.33,,,6.35,25.0,,,6.0,0.0,0.0,0.0,0.0,Chennai Super Kings,"7,00,00,000",7.0
Moeen Ali,Chennai Super Kings,10.0,244.0,177.0,69.0,137.85,24.0,11.0,10.0,0.0,24.40,1.0,0.0,93,2022,Chennai Super Kings,10.0,158.0,56.0,90.0,19.75,17.87,51.89,8.93,6.62,23.5,3.0,0.0,8.0,0.0,0.0,0.0,,Chennai Super Kings,8 crore,8.0
Moeen Ali,Chennai Super Kings,15.0,124.0,91.0,37.0,136.26,12.0,6.0,7.0,3.0,17.71,0.0,0.0,23,2023,Chennai Super Kings,15.0,195.0,57.0,100.0,21.66,17.33,53.33,7.8,7.5,26.0,1.0,0.0,9.0,0.0,1.0,0.0,,Chennai Super Kings,8 crore,8.0
Moeen Ali,Chennai Super Kings,8.0,128.0,98.0,34.0,130.61,7.0,8.0,5.0,0.0,25.60,1.0,0.0,56,2024,Chennai Super Kings,8.0,71.0,12.0,37.0,35.5,24.0,45.07,8.0,8.87,8.0,1.0,0.0,2.0,0.0,0.0,0.0,,Chennai Super Kings,8 crore,8.0
Moeen Ali,Kolkata Knight Riders,6.0,5.0,14.0,9.0,35.71,0.0,0.0,2.0,0.0,2.50,0.0,0.0,5,2025,Kolkata Knight Riders,6.0,136.0,29.0,70.0,22.66,16.0,54.41,6.85,8.5,16.0,3.0,0.0,6.0,1.0,0.0,0.0,,Kolkata Knight Riders,2 crore,2.0
Mohammad Shami,,,,,,,,,,,,,,,2022,Gujarat Titans,16.0,488.0,172.0,206.0,24.4,18.3,65.98,5.08,8.0,61.0,12.0,0.0,20.0,0.0,0.0,0.0,,Gujarat Titans,6.25,6.25
Mohit Rathee,Punjab Kings,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,1.0,-,0.0,0.0,1*,2023,,,,,,,,,,,,,,,,,,,Punjab Kings,0.2 crore,0.2
Mohsin Khan,Lucknow Super Giants,9.0,23.0,16.0,5.0,143.75,2.0,1.0,1.0,2.0,23.00,0.0,0.0,13*,2022,Lucknow Super Giants,9.0,197.0,107.0,99.0,14.07,14.14,55.83,7.92,5.96,33.0,8.0,0.0,14.0,2.0,1.0,0.0,,Lucknow Supergiants,0.2,0.2
Moises Henriques,Punjab Kings,5.0,31.0,32.0,,96.87,0.0,1.0,2.0,2.0,15.5,0.0,0.0,14,2021,Punjab Kings,5.0,45.0,31.0,,11.25,15.0,,,4.5,10.0,,,4.0,0.0,0.0,0.0,0.0,Punjab Kings,"4,20,00,000",4.2
Mukesh Choudhary,Chennai Super Kings,13.0,6.0,6.0,3.0,100.0,1.0,0.0,1.0,1.0,6.00,0.0,0.0,4,2022,Chennai Super Kings,13.0,424.0,119.0,172.0,26.5,17.06,68.39,4.26,9.31,45.3,18.0,0.0,16.0,0.0,1.0,0.0,,Chennai Super Kings,0.2 crore,0.2
Mukesh Choudhary,Chennai Super Kings,13.0,6.0,6.0,3.0,100.0,1.0,0.0,1.0,1.0,6.00,0.0,0.0,4,2022,Chennai Super Kings,13.0,424.0,119.0,172.0,26.5,17.06,68.39,4.26,9.31,45.3,18.0,0.0,16.0,0.0,1.0,0.0,,Chennai Super Kings,0.2,0.2
Mukesh Choudhary,,,,,,,,,,,,,,,2025,Chennai Super Kings,2.0,71.0,11.0,25.0,71.0,36.0,81.69,2.76,11.83,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,Chennai Super Kings,0.3 crore,0.3
Mukesh Kumar,Delhi Capitals,10.0,7.0,9.0,2.0,77.77,0.0,0.0,0.0,3.0,-,0.0,0.0,6*,2023,Delhi Capitals,10.0,326.0,65.0,132.0,46.57,26.57,70.55,3.87,10.51,31.0,10.0,1.0,7.0,0.0,0.0,0.0,,Delhi Capitals,5.5 crore,5.5
Mukesh Kumar,Delhi Capitals,10.0,3.0,9.0,6.0,33.33,0.0,0.0,1.0,1.0,3.00,0.0,0.0,3,2024,Delhi Capitals,10.0,368.0,72.0,151.0,21.64,12.52,73.36,3.49,10.36,35.3,7.0,3.0,17.0,0.0,0.0,0.0,,Delhi Capitals,5.50 crore,5.5
Mukesh Kumar,,,,,,,,,,,,,,,2025,Delhi Capitals,12.0,408.0,82.0,173.0,34.0,19.75,68.13,4.01,10.32,39.3,16.0,2.0,12.0,1.0,1.0,0.0,,Delhi Capitals,8 crore,8.0
